3880,34819,9371,33491,2618,44964,24776,8058,17428,44268,22492,47268,46061,41963,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505
3085,13374,34846,35612,23197,8962,11649,20446,39228,27672,16442,6817,23627,49689,46954,21819,15539,873,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505
42871,16442,2336,8023,40184,16442,42626,3737,10816,44793,4918,22571,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505
26986,32040,19349,9998,14867,43972,43590,24776,37012,33998,6243,22571,45506,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505
21294,39998,24182,37948,7657,27978,41345,6243,22571,16833,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505
14580,5785,20446,39228,48467,6379,8962,46232,50656,32470,16915,26916,5722,48069,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505
33403,48802,35829,18410,32977,44286,22580,39658,20442,4918,22571,30064,24462,12929,11315,48943,32452,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505
26986,32040,19349,9998,14867,43972,43590,24776,37012,33998,6243,22571,45506,45153,11422,43163,5769,32127,43972,43590,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505
20332,47422,12488,11267,44147,16518,18068,37587,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505
9446,39771,20002,6243,25740,39472,22571,22675,2971,34820,4918,14831,48570,32695,35188,2093,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505
22571,44268,17010,25327,42721,14230,1204,15645,18318,51406,35707,14789,1995,43182,15306,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505
24682,47992,11698,30441,22571,49245,24182,22037,29554,2645,37155,16518,33973,14359,17165,27672,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505
14580,5785,20446,39228,48467,6379,8962,46232,50656,11966,13575,32470,16915,26916,5722,48069,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505
6927,16833,47685,18346,43245,27873,43811,30677,3207,35707,2618,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505
24182,14277,20365,43307,36334,35732,529,16668,45048,8962,29511,14180,39228,15300,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505
29554,7516,4964,30018,50577,238,44286,33190,10712,36968,35612,22571,8220,5769,713,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505
13374,22146,49450,16442,45927,41014,8962,38926,30097,260,31887,37587,48802,45111,8962,41441,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505
13374,36501,32258,16082,3016,13964,8962,10970,11019,40625,22571,16997,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505,34505
