-0.013629,0.011000,-0.018350,0.191931,0.083880,-0.215450,-0.255161,-0.104366,0.212004,0.097215,-0.229953,0.004048,0.202241,0.004111,0.178427,0.079253,-0.226353,0.238105,0.298311,-0.118824
-0.012913,0.052245,-0.010185,0.149770,-0.044037,-0.234824,-0.180908,-0.067876,0.200745,0.155575,-0.265554,-0.194004,0.159763,0.079543,0.305146,0.031430,-0.168763,0.315963,0.260563,-0.240841
0.146311,-0.004895,-0.000957,0.251245,-0.035024,-0.183822,-0.337236,-0.050287,0.269096,0.079779,-0.283860,-0.038945,0.213423,0.002885,0.294251,0.099263,-0.139502,0.342616,0.327812,-0.089982
0.046488,0.009343,0.107276,0.233850,-0.010311,-0.208575,-0.236162,-0.099821,0.183186,0.048101,-0.289972,-0.141800,0.139723,0.105722,0.330973,0.026863,-0.124730,0.368493,0.222442,-0.205043
-0.161916,0.067238,0.031891,0.370251,0.022761,-0.181298,-0.305322,-0.031169,0.318839,0.048822,-0.236720,-0.106539,0.087927,0.109218,0.304621,-0.029221,-0.124664,0.292157,0.228534,-0.070783
0.066746,-0.035917,0.059563,0.256105,0.057593,-0.185737,-0.284352,-0.090839,0.182711,0.144383,-0.237875,0.002318,0.264787,0.067174,0.304913,0.074424,-0.202902,0.330136,0.300889,-0.108863
0.057438,0.048270,-0.028738,0.309992,0.001054,-0.261392,-0.226813,-0.056574,0.133498,0.125666,-0.326246,-0.080103,0.136232,0.056841,0.266764,-0.000343,-0.183392,0.397352,0.334053,-0.232513
-0.018651,-0.076142,-0.118555,0.209091,0.108028,-0.243047,-0.235481,-0.206341,0.218203,0.139518,-0.309338,0.008767,0.253750,-0.002269,0.161599,-0.095603,-0.270926,0.188487,0.320761,-0.155044
0.076397,0.063540,-0.035862,0.218607,-0.100078,-0.098493,-0.185582,-0.074786,0.209245,0.108626,-0.146793,-0.022771,0.104729,0.038281,0.144577,-0.005705,-0.116759,0.288398,0.245778,-0.119699
0.052135,0.031943,-0.108782,0.158944,0.052569,-0.191223,-0.302405,-0.067034,0.165250,0.171685,-0.340588,-0.032887,0.232247,0.038953,0.188819,0.042061,-0.185801,0.297029,0.393220,-0.134319
0.099744,0.014625,0.003044,0.106035,-0.036633,-0.124997,-0.228161,-0.094312,0.154858,0.133481,-0.142458,-0.066086,0.101735,0.100890,0.207983,0.001391,-0.185733,0.379926,0.306626,-0.159098
0.023089,0.020867,0.053093,0.195292,-0.077724,-0.173815,-0.334734,-0.093197,0.263860,0.119674,-0.311475,-0.123378,0.226535,0.057981,0.242776,0.115482,-0.255608,0.351981,0.317053,-0.239296
0.013559,-0.092943,-0.021418,0.170386,-0.101116,-0.206325,-0.177541,-0.065040,0.164813,0.130921,-0.312677,-0.092234,0.082372,0.027664,0.223412,-0.043103,-0.247153,0.277735,0.303132,-0.208367
-0.014398,0.006623,0.018904,0.220138,0.028759,-0.133552,-0.330451,-0.133790,0.259664,0.147386,-0.309099,-0.110902,0.186607,0.096274,0.199953,0.152821,-0.194114,0.317838,0.380685,-0.039622
-0.054081,0.093093,-0.014834,0.351488,-0.110373,-0.093293,-0.151437,-0.044674,0.194031,0.113571,-0.250159,-0.064168,0.211601,0.090488,0.174561,0.113731,-0.283390,0.319618,0.281001,0.025326
0.094794,0.001872,0.007079,0.178245,-0.031539,-0.109286,-0.183253,-0.024720,0.158645,0.206004,-0.152147,0.030079,0.257925,0.098165,0.277994,-0.089273,-0.197887,0.340065,0.353196,-0.119615
0.009562,0.096545,-0.098537,0.263049,-0.000343,-0.200206,-0.276916,-0.181435,0.194923,0.150117,-0.367527,-0.072593,0.255074,0.010968,0.202198,0.002008,-0.152123,0.149519,0.309675,-0.099040
0.090393,-0.047205,0.144816,0.159769,-0.025569,-0.210804,-0.214906,-0.001936,0.133259,0.058606,-0.279105,-0.180272,0.272399,0.055698,0.254004,0.012780,-0.168238,0.468224,0.264842,-0.095566
0.078312,-0.037669,0.017472,0.221028,-0.028724,-0.249127,-0.246764,-0.106526,0.142093,0.169667,-0.381440,-0.019990,0.242368,0.041155,0.252067,0.047136,-0.178844,0.322355,0.367764,-0.130499
0.057921,-0.055447,0.041004,0.208798,-0.104199,-0.178867,-0.251404,-0.068595,0.244665,0.220761,-0.201750,-0.025232,0.068296,0.058262,0.304048,-0.037053,-0.245312,0.355027,0.312336,-0.208554
0.063600,-0.004346,0.072179,0.318965,-0.033263,-0.223273,-0.198543,-0.114654,0.340239,0.180601,-0.240115,-0.114057,-0.008633,0.080801,0.255064,0.083297,-0.233124,0.263854,0.226578,-0.090727
0.021405,0.067338,-0.011806,0.380669,-0.145182,-0.065926,-0.227080,-0.093622,0.263850,0.171961,-0.218363,-0.159273,0.220915,0.155835,0.198489,0.043492,-0.274112,0.393696,0.332760,-0.042402
0.079916,-0.016680,0.002254,0.225255,-0.027690,-0.364148,-0.318333,-0.148847,0.161075,0.263425,-0.346207,-0.072855,0.250697,-0.022924,0.229251,0.011444,-0.277686,0.258236,0.319905,-0.215535
-0.022069,-0.030087,-0.010221,0.293622,-0.182001,-0.096349,-0.116870,-0.047627,0.187693,0.167131,-0.196494,-0.117959,0.187803,0.139902,0.313945,0.031092,-0.097937,0.410204,0.349754,-0.108911
-0.028810,-0.009330,0.005806,0.164803,-0.071560,-0.247577,-0.062996,-0.086898,0.276557,0.025167,-0.234416,-0.062522,0.115848,0.143993,0.239485,-0.010795,-0.122775,0.208988,0.283103,-0.105140
0.014016,0.256778,-0.022828,0.336055,-0.080243,-0.149903,-0.154317,-0.141913,0.311826,0.092723,-0.192243,-0.196445,0.196271,0.077302,0.156467,0.052746,-0.217383,0.300345,0.222119,-0.017017
0.082334,-0.022322,-0.051429,0.208247,0.027870,-0.227228,-0.298394,-0.154781,0.153023,0.100569,-0.194440,-0.032712,0.202411,0.056003,0.196925,0.057225,-0.240914,0.339390,0.280370,-0.047901
-0.081884,0.067813,0.088479,0.325662,-0.030091,-0.175217,-0.219562,-0.064030,0.173462,0.175072,-0.217730,-0.124307,0.163808,0.081760,0.347189,-0.006795,-0.233616,0.291872,0.306242,-0.133381
0.002765,0.093270,0.013394,0.261027,-0.078736,-0.171828,-0.153641,-0.025936,0.115130,0.061452,-0.234344,-0.126142,0.192049,0.073519,0.236892,-0.002497,-0.135553,0.302360,0.204062,-0.201158
0.028679,-0.034684,-0.005200,0.308348,-0.065927,-0.160067,-0.381856,-0.042410,0.187603,0.048393,-0.329691,-0.018362,0.193654,0.024354,0.330807,0.092671,-0.189061,0.381805,0.335361,-0.014525
0.033560,0.190114,0.104340,0.176065,-0.045133,-0.101509,-0.239823,-0.170928,0.136753,0.158577,-0.250703,-0.076945,0.261708,-0.008420,0.318377,0.028997,-0.222388,0.270964,0.224097,-0.100116
-0.031139,-0.069827,-0.001442,0.245202,-0.049241,-0.263010,-0.284635,-0.232461,0.137073,0.314942,-0.307378,-0.068259,0.370804,0.024928,0.252369,0.021190,-0.312305,0.319248,0.428332,-0.102461
0.076307,0.043240,0.062086,0.090741,-0.004697,-0.308292,-0.225054,-0.138418,0.154369,0.211855,-0.156677,-0.167728,0.207259,0.020560,0.317659,-0.029952,-0.135118,0.394155,0.245628,-0.196746
0.005704,0.067321,-0.017984,0.217279,-0.035249,-0.165271,-0.149245,-0.091345,0.247046,0.105533,-0.274918,0.016177,0.170127,-0.007642,0.248178,0.099863,-0.227344,0.339390,0.335503,-0.222838
0.054927,-0.048548,0.031574,0.359254,0.032569,-0.243883,-0.131427,-0.205365,0.296884,0.366615,-0.133503,-0.065377,0.343438,0.031343,0.142376,0.048379,-0.283217,0.499198,0.397418,-0.177357
-0.107737,0.000736,-0.088739,0.268173,0.056534,-0.159984,-0.380142,0.038706,0.158347,0.200411,-0.307246,0.063343,0.344433,0.036604,0.190282,0.105535,-0.410881,0.349962,0.357236,-0.065121
0.091186,0.099570,-0.003210,0.202827,-0.075993,-0.170326,-0.308396,-0.081472,0.207168,0.091797,-0.184505,-0.108919,0.287209,0.009277,0.165135,-0.041022,-0.203888,0.257722,0.239681,-0.132608
0.104101,0.239522,-0.065734,0.092465,-0.121819,-0.138570,-0.275807,-0.027483,0.243445,0.074312,-0.350251,0.052428,0.164549,0.130519,0.256183,0.011642,-0.162962,0.296435,0.349566,-0.002312
-0.022689,0.047599,-0.035300,0.232217,-0.086407,-0.082659,-0.326965,-0.126690,0.186782,0.184169,-0.307891,-0.055366,0.241900,0.029243,0.321343,0.034070,-0.179586,0.339057,0.443130,-0.108679
0.077797,-0.007187,0.054767,0.257089,-0.074747,-0.164654,-0.271658,-0.020886,0.179773,0.121690,-0.250795,-0.099301,0.196155,0.039073,0.305419,0.023221,-0.220988,0.354428,0.260755,-0.171715
0.015897,0.051987,-0.005752,0.332530,-0.033469,-0.113180,-0.281011,-0.101932,0.244073,0.129784,-0.242798,-0.058601,0.232816,0.082149,0.337192,0.060941,-0.203597,0.296556,0.364058,-0.133212
0.022916,0.029999,0.074497,0.238016,-0.079830,-0.176984,-0.206161,-0.229077,0.248564,0.131255,-0.177404,-0.069784,0.318565,0.049853,0.096216,0.101925,-0.288367,0.399669,0.246860,-0.021111
-0.037405,-0.163952,-0.031456,0.191031,0.016653,-0.201544,-0.228451,-0.090848,0.109065,0.169654,-0.255863,0.023095,0.239764,0.092444,0.228052,-0.046259,-0.248619,0.361861,0.353244,-0.076558
0.129598,-0.016282,0.086926,0.179359,-0.159102,-0.194301,-0.259757,-0.158936,0.291619,0.138905,-0.216355,-0.168051,0.195533,-0.015616,0.251098,-0.090312,-0.320294,0.364909,0.245720,-0.043458
-0.023872,0.066406,-0.013517,0.224910,-0.126360,-0.257197,-0.188394,-0.129654,0.270133,0.135155,-0.153129,-0.082995,0.121961,0.084195,0.195890,0.023945,-0.181894,0.221357,0.276846,-0.090219
