-0.886108,-0.934553,4.300402,-0.494270,-1.934508,4.083484,4.646564,5.049411,1.342280,-0.970381,3.756714,4.991754,0.116010,-1.881171,5.765603,-2.432223,-1.617638,-0.605552,-1.623818,-1.384284
-1.184888,-1.285522,5.607174,-0.692040,-2.560725,5.446795,6.001276,6.559567,1.768498,-1.448787,4.970744,6.353529,0.110101,-2.404074,7.429898,-3.239891,-2.157567,-0.859266,-2.334832,-1.851515
-1.228747,-1.032810,5.234152,-0.738712,-2.397695,5.219542,5.855911,6.308159,1.820338,-1.421444,4.859878,6.264294,0.122839,-2.362087,7.276298,-3.090342,-2.192200,-0.957097,-2.110042,-1.620644
-1.652823,-1.498635,6.774266,-0.986628,-3.085714,6.433469,7.593679,7.982408,2.231122,-1.822532,6.158907,7.934329,0.022675,-2.892558,9.258052,-3.847611,-2.679260,-1.224600,-2.699439,-2.138938
-1.304155,-1.166012,5.510838,-0.726668,-2.521530,5.285004,5.965627,6.432135,1.767329,-1.424060,5.026502,6.410934,0.098213,-2.365241,7.337908,-3.073165,-2.193150,-0.968501,-2.304255,-1.625919
-1.287519,-1.193020,5.314145,-0.731096,-2.429189,5.101240,5.842468,6.326379,1.681316,-1.340513,4.967740,6.285005,0.284149,-2.173625,7.315891,-3.205598,-2.233620,-0.864703,-1.960609,-1.554108
-0.978630,-0.950229,4.326573,-0.544998,-2.054104,4.085896,4.805266,5.164602,1.403514,-1.057075,3.901815,5.008262,-0.034799,-1.903399,5.850939,-2.634016,-1.663469,-0.640159,-1.727838,-1.471460
-0.870977,-0.951650,4.354558,-0.630861,-1.952371,4.201457,4.707187,5.085762,1.333767,-1.152898,3.965474,5.057924,0.110883,-1.944451,5.747894,-2.531848,-1.757841,-0.627278,-1.691616,-1.348340
-1.356899,-1.357833,6.024672,-0.765201,-2.685416,5.734138,6.448737,6.939697,1.848232,-1.565334,5.217668,6.761801,0.019405,-2.462522,7.870621,-3.427359,-2.315226,-0.971361,-2.407643,-1.824242
-1.292346,-1.217082,5.540688,-0.709459,-2.577656,5.371241,6.115039,6.659113,1.699311,-1.532005,4.907311,6.296381,0.000486,-2.486380,7.551804,-3.174689,-2.158467,-0.792354,-2.181417,-1.754415
-0.995464,-1.099153,4.639728,-0.589791,-2.097886,4.424953,5.053978,5.517222,1.458378,-1.228124,4.173125,5.400223,0.068039,-2.079509,6.227795,-2.658611,-1.710000,-0.531015,-1.748082,-1.271585
-1.389077,-1.222752,5.649569,-0.856039,-2.470959,5.438436,6.367963,6.788921,1.862546,-1.395873,5.062527,6.384822,-0.265236,-2.352726,7.821611,-3.345058,-2.062332,-1.076427,-2.353418,-1.800897
-0.870943,-0.921088,3.998698,-0.495016,-1.798082,3.996212,4.374977,4.907959,1.262272,-1.008257,3.586299,4.778382,0.230506,-1.814657,5.541209,-2.247067,-1.594786,-0.475272,-1.483109,-1.280176
-1.633010,-1.515882,6.875782,-0.871371,-3.050715,6.574363,7.605174,8.030199,2.264214,-1.836930,6.254344,8.061058,0.010486,-2.974635,9.321756,-3.998705,-2.706617,-1.258425,-2.795967,-2.208343
-0.942217,-0.642663,3.985486,-0.493608,-1.810619,3.819515,4.212545,4.657435,1.372182,-0.864393,3.537611,4.612972,-0.040680,-1.651504,5.394838,-2.239295,-1.439236,-0.458600,-1.452553,-1.141060
-1.321757,-1.333531,5.813184,-0.776910,-2.661265,5.619227,6.436529,6.924302,1.814282,-1.519186,5.223185,6.728501,-0.093382,-2.637723,7.937000,-3.384369,-2.305527,-0.921198,-2.288958,-1.901284
-1.199183,-1.019357,5.112298,-0.584199,-2.344757,4.808905,5.496583,6.011024,1.614197,-1.185443,4.422025,5.892265,-0.022888,-2.147139,6.898795,-3.024290,-1.909230,-0.769157,-2.173581,-1.673003
-1.461769,-1.243400,5.953033,-0.745852,-2.815943,5.691612,6.662313,6.903176,2.075543,-1.496366,5.454421,7.042603,0.012505,-2.667079,8.026119,-3.337227,-2.409874,-1.075413,-2.394827,-1.723824
-0.909367,-0.913599,4.300261,-0.500317,-1.843249,4.111356,4.648383,5.038210,1.365754,-1.148079,3.890855,4.995289,0.126587,-1.944016,5.827635,-2.492390,-1.596528,-0.571500,-1.659557,-1.313157
-1.265761,-1.288294,5.816172,-0.737587,-2.566887,5.614934,6.295257,6.804915,1.885610,-1.468164,5.196600,6.652658,0.074383,-2.497589,7.833673,-3.400466,-2.296410,-0.925623,-2.409402,-1.879381
-1.247261,-1.026052,5.228040,-0.703256,-2.416547,4.885457,5.769380,6.247232,1.806436,-1.224725,4.623307,5.957996,-0.060898,-2.167756,7.234602,-3.164027,-1.948313,-0.859452,-2.332099,-1.647389
-1.384376,-1.082250,5.270257,-0.721888,-2.543250,5.066803,6.025816,6.350281,1.824622,-1.433142,4.672770,6.135042,-0.114220,-2.425478,7.401747,-3.005106,-2.146356,-0.841412,-2.182075,-1.718602
-1.367069,-1.197421,5.708855,-0.809000,-2.625803,5.486223,6.475084,6.790643,1.988910,-1.540956,5.193628,6.745275,-0.110274,-2.477541,7.932064,-3.322250,-2.486952,-1.070126,-2.444851,-1.850323
-1.046853,-0.998876,4.510183,-0.540751,-2.134049,4.359691,4.969335,5.530954,1.629895,-1.168262,4.056673,5.309791,-0.223187,-1.939712,6.393688,-2.692383,-1.799839,-0.662022,-1.868829,-1.577497
-1.601121,-1.323633,7.027488,-0.933481,-3.096517,6.592844,7.640947,8.138627,2.210655,-1.757135,6.330619,7.992575,0.101396,-2.960016,9.382627,-4.119473,-2.852257,-1.192469,-2.841736,-2.097159
-1.154212,-1.140172,5.125071,-0.678861,-2.351164,4.920411,5.686609,6.201355,1.815748,-1.386888,4.533532,5.974810,-0.220795,-2.170653,7.256556,-3.175807,-2.069993,-0.784852,-2.214386,-1.724975
-1.495155,-1.260083,6.053047,-0.753953,-2.818995,5.844096,6.695542,7.191923,1.921521,-1.580323,5.399702,7.019435,-0.035717,-2.623958,8.396724,-3.552664,-2.319650,-1.077641,-2.454767,-1.887111
-1.394492,-1.206013,5.864209,-0.852151,-2.707484,5.700945,6.614785,6.952539,1.942013,-1.614023,5.423625,6.912345,0.080305,-2.662187,8.091554,-3.493692,-2.434656,-1.069346,-2.354561,-1.869795
-0.969035,-0.916679,4.324260,-0.610073,-2.020074,4.278709,4.786613,5.229952,1.502027,-1.110767,3.902146,5.088200,-0.016116,-1.875381,5.961946,-2.490883,-1.776567,-0.704581,-1.726243,-1.379932
-0.991473,-0.916801,4.223084,-0.505329,-2.014032,4.028785,4.709700,5.081665,1.519257,-0.962752,3.698039,4.860405,-0.061990,-1.764678,5.799399,-2.386047,-1.544575,-0.676872,-1.666400,-1.309186
-1.445323,-1.194052,5.710048,-0.659709,-2.584435,5.386172,6.111271,6.534216,2.029736,-1.459310,4.971469,6.453714,-0.052835,-2.339985,7.445419,-3.121402,-2.159779,-0.959515,-2.325268,-1.643828
-1.251087,-1.200774,5.230251,-0.739892,-2.359367,5.097078,5.828106,6.232126,1.623667,-1.361581,4.731072,6.103699,0.188761,-2.338322,7.178116,-3.010410,-2.023149,-0.872552,-2.027916,-1.631021
-1.253986,-1.083413,5.554391,-0.859335,-2.515535,5.260295,6.164010,6.480803,1.831301,-1.437910,5.030509,6.415421,0.089404,-2.411837,7.520787,-3.227618,-2.275281,-1.036175,-2.060026,-1.699959
-1.658147,-1.385614,7.045303,-0.927921,-3.193270,6.677166,7.745028,8.146958,2.349868,-1.926936,6.279012,8.171076,-0.093839,-3.104033,9.422337,-4.050497,-2.741812,-1.349129,-2.835238,-2.145966
-1.078074,-1.083620,4.706284,-0.569371,-2.186020,4.640511,5.167198,5.614544,1.588516,-1.260251,4.316544,5.603642,0.058851,-2.146306,6.380663,-2.731664,-1.909904,-0.717284,-1.901000,-1.551813
-1.635661,-1.516163,6.947270,-0.940003,-3.198033,6.743009,7.722880,8.177035,2.236947,-1.808082,6.270534,8.194022,0.127616,-3.140351,9.351206,-4.035495,-2.845805,-1.158151,-2.715370,-2.162112
-0.995049,-0.992114,4.801718,-0.596354,-2.145751,4.480979,5.187431,5.666758,1.560320,-1.175356,4.260717,5.435862,-0.031033,-2.015133,6.466042,-2.869501,-1.845860,-0.663256,-1.904253,-1.582962
