-3.119420,-4.129502,1.562552,-2.834741,-4.715725,3.372197,1.039278,1.057374,-1.548754,-3.576370,1.494082,3.315067,-4.927046,-3.076507,2.033922,-4.045547,-5.160130,-4.334970,-5.315951,-3.761618
-2.903566,-3.688094,1.392080,-2.782387,-4.660902,2.900665,0.915524,0.978305,-1.320753,-3.315696,1.293642,3.158350,-4.747229,-2.748586,1.949956,-3.887510,-4.882399,-4.099726,-5.043215,-3.597023
-3.725342,-4.513030,1.693464,-3.272417,-5.428108,3.719891,1.324984,1.260255,-1.643813,-4.105035,1.653806,3.843975,-5.478250,-3.588608,2.337142,-4.570451,-6.126307,-5.015513,-5.904285,-4.296906
-2.835105,-3.504769,1.402959,-2.849191,-4.585195,3.061469,0.924570,0.999326,-1.371552,-3.108333,1.317406,3.198464,-4.620855,-2.856919,1.781576,-3.845735,-4.747582,-4.080718,-5.059760,-3.572279
-3.447003,-4.156353,1.586278,-3.195511,-5.125976,3.636813,1.045430,1.196022,-1.597978,-3.863745,1.456282,3.725893,-5.314367,-3.394138,2.252773,-4.346861,-5.742247,-4.839902,-5.820817,-4.114931
-3.249755,-3.865229,1.561327,-2.995475,-5.030795,3.385071,0.982584,1.030265,-1.474276,-3.722535,1.489963,3.546193,-4.901220,-3.230093,2.111763,-4.066833,-5.531250,-4.636974,-5.530153,-3.798899
-3.716741,-4.535083,1.767453,-3.552720,-5.688501,4.032407,1.079958,1.229496,-1.681227,-4.248448,1.580344,4.121212,-5.904458,-3.752453,2.446476,-4.737939,-6.338457,-5.435027,-6.376389,-4.586761
-3.570913,-3.996219,1.657904,-3.269437,-5.365244,3.712364,1.037712,1.042667,-1.521764,-3.901990,1.546551,3.630853,-5.318694,-3.606523,2.311574,-4.242224,-5.886971,-5.107765,-5.894340,-3.917802
-3.125987,-4.026741,1.499185,-2.914264,-4.866475,3.350849,0.977344,1.122188,-1.441316,-3.620998,1.358982,3.472273,-5.043927,-3.145873,2.071702,-4.071817,-5.374745,-4.500579,-5.443808,-3.918974
-3.716884,-4.562833,1.900690,-3.640799,-6.078024,4.034541,0.969653,1.225975,-1.655740,-4.198329,1.498494,4.006539,-6.495705,-3.701144,2.430138,-4.887666,-6.424855,-5.561108,-6.688856,-4.661876
